boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
A sturdy bronze hammer for level 9 warriors, delivering powerful blows in battles.",0,item-icon-576,576, 청동 망치,1440,"1,2,3,4,5",327,1,0,2,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
A powerful bow made of bronze, perfect for skilled archers at level 9.",0,item-icon-577,577, 청동 활,1440,"1,2,3,4,5",321,1,0,2,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Sturdy bronze hat for level 9 warriors, providing reliable protection in combat.",0,item-icon-578,578, 청동 전투 모자,1440,"1,2,3,4,5",324,1,0,2,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Sturdy bronze coat providing excellent protection for level 9 combatants.",0,item-icon-579,579, 청동 전투 코트,1440,"1,2,3,4,5",322,1,0,2,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Durable pants made of bronze, providing solid protection for level 9 combatants.",0,item-icon-580,580, 청동 전투 바지,1440,"1,2,3,4,5",325,1,0,2,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Sturdy gloves made of bronze, providing enhanced protection for level 9 combatants.",0,item-icon-581,581, 청동 전투 장갑,1440,"1,2,3,4,5",323,1,0,2,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
Sturdy footwear for battle, crafted from durable bronze. Enhances agility and defense.",0,item-icon-582,582, 청동 전투 신발,1440,"1,2,3,4,5",326,1,0,2,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A sturdy bronze sickle designed for efficient harvesting and pruning tasks.",0,item-icon-583,583, 청동 낫,1440,"1,2,3,4,5",403,1,0,3,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A sturdy bronze axe designed for skilled gatherers, capable of felling trees with ease.",0,item-icon-584,584, 청동 도끼,1440,"1,2,3,4,5",396,1,0,3,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A sturdy bronze pickaxe for skilled gatherers, capable of mining precious resources efficiently.",0,item-icon-585,585, 청동 곡괭이,1440,"1,2,3,4,5",402,1,0,3,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A sturdy hat made of bronze, providing excellent protection and enhanced gathering abilities.",0,item-icon-586,586, 청동 채집 모자,1440,"1,2,3,4,5",399,1,0,3,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A sturdy coat made of bronze, providing excellent protection for gatherers during their resource collection expeditions.",0,item-icon-587,587, 청동 채집 코트,1440,"1,2,3,4,5",397,1,0,3,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Durable pants crafted from bronze, providing enhanced protection and flexibility for efficient resource gathering.",0,item-icon-588,588, 청동 채집 바지,1440,"1,2,3,4,5",400,1,0,3,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Sturdy gloves made of bronze, perfect for skilled gatherers at level 9.",0,item-icon-589,589, 청동 채집 장갑,1440,"1,2,3,4,5",398,1,0,3,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Sturdy footwear for dedicated gatherers, providing enhanced mobility and protection.",0,item-icon-590,590, 청동 채집 신발,1440,"1,2,3,4,5",401,1,0,3,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A sturdy bronze kettle, perfect for brewing potions and concoctions.",0,item-icon-591,591, 청동 주전자,1440,"1,2,3,4,5",253,1,0,1,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A sturdy bronze hoe, perfect for tilling the soil and cultivating crops efficiently.",0,item-icon-592,592, 청동 괭이,1440,"1,2,3,4,5",252,1,0,1,999,0,1,9,1
"800,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A sturdy bronze brush for farmers, perfect for tending to crops and maintaining a flourishing farm.",0,item-icon-593,593, 청동 브러시,1440,"1,2,3,4,5",246,1,0,1,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Sturdy hat for farmers, providing protection and a touch of style.",0,item-icon-594,594, 청동 농사 모자,1440,"1,2,3,4,5",249,1,0,1,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Durable coat for farmers, providing protection and comfort during long hours of tending crops.",0,item-icon-595,595, 청동 농사 코트,1440,"1,2,3,4,5",247,1,0,1,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Durable pants made of bronze, perfect for hardworking farmers at level 9.",0,item-icon-596,596, 청동 농사 바지,1440,"1,2,3,4,5",250,1,0,1,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Durable gloves for efficient farming, providing enhanced grip and protection.",0,item-icon-597,597, 청동 농사 장갑,1440,"1,2,3,4,5",248,1,0,1,999,0,1,9,1
"800,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Sturdy footwear for dedicated farmers, providing comfort and protection during long hours of tending crops.",0,item-icon-598,598, 청동 농사 신발,1440,"1,2,3,4,5",251,1,0,1,999,0,1,9,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore your energy and make you full of vitality again.",0,item-icon-599,599, 에너지 회복 물약,0,1,,0,0,3,999,0,3,7,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore your energy and make you full of vitality again.",0,item-icon-600,600, 에너지 회복 물약,0,1,,0,0,3,999,0,3,8,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore your energy and make you full of vitality again.",0,item-icon-601,601, 에너지 회복 물약,0,1,,0,0,3,999,0,3,9,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-602,602, Lv 7 전투 에센스,0,1,165,1,0,2,7,0,4,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-603,603, Lv 8 전투 에센스,0,1,166,1,0,2,8,0,4,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Combat, useful for synthesizing various equipment",0,item-icon-604,604, Lv 9 전투 에센스,0,1,167,1,0,2,9,0,4,9,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-605,605, Lv 7 채집 에센스,0,1,174,1,0,3,7,0,4,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-606,606, Lv 8 채집 에센스,0,1,175,1,0,3,8,0,4,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Gathering, useful for synthesizing various equipment",0,item-icon-607,607, Lv 9 채집 에센스,0,1,176,1,0,3,9,0,4,9,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-608,608, Lv 7 농업 식물 재배 에센스,0,1,153,1,0,1,7,0,4,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-609,609, Lv 8 농업 식물 재배 에센스,0,1,154,1,0,1,8,0,4,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Planting, useful for synthesizing various equipment",0,item-icon-610,610, Lv 9 농업 식물 재배 에센스,0,1,155,1,0,1,9,0,4,9,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-611,611, Lv 7 농업 가축 에센스,0,1,156,1,0,1,7,0,4,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-612,612, Lv 8 농업 가축 에센스,0,1,157,1,0,1,8,0,4,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Essence of Agricultural Livestock, useful for synthesizing various equipment",0,item-icon-613,613, Lv 9 농업 가축 에센스,0,1,158,1,0,1,9,0,4,9,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seeds for growing wheat",97,item-icon-614,614, 화려한 붉은 국화 씨앗,0,1,500,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Fiery Red Chrysanthemum ",97,item-icon-615,615, 불의 씨앗 무리,0,1,501,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Heard of Fire ",97,item-icon-616,616, 뜨거운 호박 씨앗,0,1,502,1,0,1,7,1,3,7,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Hot Pumpkin ",97,item-icon-617,617, 빈둥잎 씨앗,0,1,505,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Hollow Leaf ",97,item-icon-618,618, 빈둥과일 씨앗,0,1,504,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Hollow Fruit ",97,item-icon-619,619, 빈둥꽃 씨앗,0,1,503,1,0,1,8,1,3,8,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Hollow Flower ",97,item-icon-620,620, 용해 과일 씨앗,0,1,508,1,0,1,9,1,3,9,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Smelting Fruit ",97,item-icon-621,621, 환각 채소 씨앗,0,1,507,1,0,1,9,1,3,9,1
-,"1,3,4",1,"Appearing in Ancient Domain.
Using it can trigger special effects.
-------
Seed for growing Psychedelic Vegetable ",97,item-icon-622,622,강력한 꽃 씨앗,0,1,506,1,0,1,9,1,3,9,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +320",0,item-icon-623,623, 뜨거운 치유 물약,0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +50",0,item-icon-641,641, 뜨거운 공격 물약,0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +200",0,item-icon-642,642, 뜨거운 신속 물약,0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +120",0,item-icon-643,643, 뜨거운 치명타 물약,0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +200",0,item-icon-644,644, 뜨거운 생명 물약,0,1,68,1,0,3,7,0,3,7,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +20",0,item-icon-645,645, 뜨거운 방어 물약,0,1,68,1,0,3,7,0,3,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +400",0,item-icon-646,646, 빈 공간 치유 물약,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +60",0,item-icon-647,647, 빈 공간 공격 물약,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +240",0,item-icon-648,648, 빈 공간 신속 물약,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +150",0,item-icon-649,649, 빈 공간 치명타 물약,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +240",0,item-icon-650,650, 빈 공간 생명 물약,0,1,70,1,0,3,8,0,3,8,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +25",0,item-icon-651,651, 빈 공간 방어 물약,0,1,70,1,0,3,8,0,3,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Current HP +480",0,item-icon-652,652, 청동 치유 물약,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat attack +70",0,item-icon-653,653, 청동 공격 물약,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Movement speed +280",0,item-icon-654,654, 청동 신속 물약,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Critical damage against monsters +180",0,item-icon-655,655, 청동 치명타 물약,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Max HP +280",0,item-icon-656,656, 청동 생명 물약,0,1,72,1,0,3,9,0,3,9,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Combat defense +30",0,item-icon-657,657, 청동 방어 물약,0,1,72,1,0,3,9,0,3,9,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Ancient Domain Admission Ticket",0,item-icon-658,658, 고대 도메인 입장권,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Junior Arena Admission Ticket",0,item-icon-659,659, 주니어 아레나 입장권,0,1,474,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Intermediate Arena Admission Ticket",0,item-icon-660,660, 중급 아레나 입장권,0,1,474,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Advanced Arena Admission Ticket",0,item-icon-661,661, 고급 아레나 입장권,0,1,474,1,0,2,999,0,4,0,1
"792,1",0,1,"An egg resembling metallic sheen, gleaming with mechanical details.",0,item-icon-665,665, 금속 머트,0,1,444,1,0,1,999,0,6,1,1
"792,1",0,1,A pumpkin-patterned egg with ominous spikes protruding.,0,item-icon-666,666, 호박 괴물,0,1,445,1,0,1,999,0,6,1,1
"792,1",0,1,"An egg covered in tiny prickles, resembling a miniature cactus.",0,item-icon-667,667, 선인장 전사,0,1,443,1,0,1,999,0,6,1,1
"793,1",0,1,"An egg emitting a gentle buzzing sound, with faint golden swirls.",0,item-icon-668,668, 버즈 친구,0,1,446,1,0,1,999,0,6,2,1
"793,1",0,1,"An egg adorned with intricate leaf patterns, resembling a tiny forest canopy.",0,item-icon-669,669, 잎사귀 잠복꾼,0,1,447,1,0,1,999,0,6,2,1
"793,1",0,1,"An egg with rugged, earthy textures akin to a miner's landscape.",0,item-icon-670,670, 광산 고양이,0,1,448,1,0,1,999,0,6,2,1
"794,1",0,1,"A swirling, shadowy egg with faint whispers of ominous energy.",0,item-icon-671,671, 혼돈의 망령,0,1,449,1,0,1,999,0,6,3,1
"794,1",0,1,"An egg bearing crimson streaks, exuding an aura of ferocity.",0,item-icon-672,672, 진홍색 이빨,0,1,450,1,0,1,999,0,6,3,1
"794,1",0,1,"An egg coated in shimmering frost, with tiny icy crystals embedded.",0,item-icon-673,673, 서리 발,0,1,451,1,0,1,999,0,6,3,1
"795,1",0,1,"A gnarled, bark-covered egg with an aura of simmering rage.",0,item-icon-674,674, 화난 그루터기,0,1,452,1,0,1,999,0,6,4,1
"795,1",0,1,"An egg adorned with vibrant orange leaves, shaped like an egg.",0,item-icon-675,675, 오렌지잎 에그헤드,0,1,453,1,0,1,999,0,6,4,1
"795,1",0,1,A bone-white egg with intricate skeletal patterns etched across.,0,item-icon-676,676, 해골 병사,0,1,454,1,0,1,999,0,6,4,1
"796,1",0,1,A dark-hued egg with faint glimmers of icy frost.,0,item-icon-677,677, 어두운 눈송이 정령,0,1,455,1,0,1,999,0,6,5,1
"796,1",0,1,"A dark, obsidian-like egg, seemingly absorbing all light around.",0,item-icon-678,678, 그림자 베히모스,0,1,456,1,0,1,999,0,6,5,1
"796,1",0,1,A pirate-themed egg with a skeletal captain's hat pattern.,0,item-icon-679,679, 해골 대장,0,1,457,1,0,1,999,0,6,5,1
"797,1",0,1,"A massive egg encased in a layer of frosty ice, emitting cold vibes.",0,item-icon-680,680, 얼음 껍질 거인,0,1,458,1,0,1,999,0,6,6,1
"797,1",0,1,"An egg adorned with mystical symbols, reminiscent of a wizard's spellbook.",0,item-icon-681,681, 토끼 마법사,0,1,459,1,0,1,999,0,6,6,1
"797,1",0,1,"An egg with bone-like patterns, resembling a quiver of arrows.",0,item-icon-682,682, 해골 궁수,0,1,460,1,0,1,999,0,6,6,1
"798,1",0,1,"An egg radiating dazzling light, with intricate golden designs.",0,item-icon-683,683, 화려한 작은 지배자,0,1,461,1,0,1,999,0,6,7,1
"798,1",0,1,"An egg resembling molten lava, with fiery hues and volcanic textures.",0,item-icon-684,684, 화염 바위 파수병,0,1,462,1,0,1,999,0,6,7,1
"798,1",0,1,"A colossal, rock-like egg, appearing unyielding and formidable.",0,item-icon-685,685, 거대한 바위 파수병,0,1,463,1,0,1,999,0,6,7,1
"799,1",0,1,"An egg with yellow striations, hinting at hidden strength.",0,item-icon-686,686, 노란 줄무늬 바위 야수,0,1,466,1,0,1,999,0,6,8,1
"799,1",0,1,An egg bearing the majestic semblance of an eagle's eye.,0,item-icon-687,687, 현명한 눈이 뜬 독수리 수호자,0,1,465,1,0,1,999,0,6,8,1
"799,1",0,1,"An egg emanating faint starlight, with celestial patterns etched.",0,item-icon-688,688, 별빛 어린 용,0,1,464,1,0,1,999,0,6,8,1
"800,1",0,1,"An egg infused with ethereal light, exuding an aura of mystery.",0,item-icon-689,689,수수께끼의 빛의 정령,0,1,467,1,0,1,999,0,6,9,1
"800,1",0,1,"An egg carved from greenstone, with ancient symbols etched deep.",0,item-icon-690,690, 녹색 돌로 조각된 정령,0,1,468,1,0,1,999,0,6,9,1
"800,1",0,1,"An egg adorned with smiling spikes, exuding an aura of protection.",0,item-icon-691,691, 웃는 스파이크 방패,0,1,469,1,0,1,999,0,6,9,1
-,"1,3,4",1,"Collecting materials of the same level may result in additional seeds, Killing monsters of the same level may result in obtaining this item.
Using it can trigger special effects.
-------
Lv 1 Totem Test Seed: A small seed infused with ancient magic, ready to be planted and nurtured.",97,item-icon-692,692, 토템 테스트 씨앗,0,1,,0,0,1,999,0,3,1,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-693,693, Lv 1 자연의 힘,0,1,425,1,0,3,999,0,4,1,1
"793,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-694,694, Lv 2 자연의 힘,0,1,426,1,0,3,999,0,4,2,1
"794,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-695,695, Lv 3 자연의 힘,0,1,427,1,0,3,999,0,4,3,1
"795,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-696,696, Lv 4 자연의 힘,0,1,428,1,0,3,999,0,4,4,1
"796,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-697,697, Lv 5 자연의 힘,0,1,429,1,0,3,999,0,4,5,1
"797,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-698,698, Lv 6 자연의 힘,0,1,430,1,0,3,999,0,4,6,1
"798,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-699,699, Lv 7 자연의 힘,0,1,431,1,0,3,999,0,4,7,1
"799,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-700,700, Lv 8 자연의 힘,0,1,432,1,0,3,999,0,4,8,1
"800,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
It contains a strong natural force. Can be used on pets.",0,item-icon-701,701, Lv 9 자연의 힘,0,1,433,1,0,3,999,0,4,9,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-702,702, Lv 3 사료,0,1,436,1,0,1,3,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-703,703, Lv 4 사료,0,1,437,1,0,1,4,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-704,704, Lv 5 사료,0,1,438,1,0,1,5,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-705,705, Lv 6 사료,0,1,439,1,0,1,6,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-706,706, Lv 7 사료,0,1,440,1,0,1,7,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-707,707, Lv 8 사료,0,1,441,1,0,1,8,0,3,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Pet feed is a consumable item that is suitable for level 0 pets, and can increase the pet's satiety and growth value. It is made from natural plants and nutrients, with a refreshing taste and easy digestion and absorption. Each pack of pet feed is lightweight and easy to carry, making it a must-have item for pet owners.",27,item-icon-708,708, Lv 9 사료,0,1,442,1,0,1,9,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 4",0,item-icon-709,709, Lv 1 에너지 회복 물약 2.0,0,1,74,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 10",0,item-icon-710,710, Lv 2 에너지 회복 물약 2.0,0,1,76,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 17",0,item-icon-711,711, Lv 3 에너지 회복 물약 2.0,0,1,78,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 25",0,item-icon-712,712, Lv 4 에너지 회복 물약 2.0,0,1,80,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 34",0,item-icon-713,713, Lv 5 에너지 회복 물약 2.0,0,1,82,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 44",0,item-icon-714,714, Lv 6 에너지 회복 물약 2.0,0,1,84,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 55",0,item-icon-715,715, Lv 7 에너지 회복 물약 2.0,0,1,86,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 67",0,item-icon-716,716, Lv 8 에너지 회복 물약 2.0,0,1,414,1,0,3,999,0,3,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore energy -> 80",0,item-icon-717,717, Lv 9 에너지 회복 물약 2.0,0,1,415,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"Appearing in Flower Peak, Appearing in Floating Realm, Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
",0,item-icon-718,718, 용감한 자의 메달,0,1,38,1,0,2,999,0,4,0,1
-,0,0,,97,item-icon-719,719, 토템 A 씨앗,0,1,,0,1,1,999,0,3,0,1
-,0,0,,97,item-icon-720,720, 토템 B 씨앗,0,1,,0,1,1,999,0,3,0,1
-,0,0,,97,item-icon-721,721, 토템 C 씨앗,0,1,,0,1,1,999,0,3,0,1
