classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
5, Vazio,2,recipe-icon-1035,1035,5,"760,100", Lv 5-Combinar Fragmento de Luva de Coleta de Diamante,"327,1,1,4153;327,2,1,2769;327,3,1,1846;327,4,1,1230",1.0,0,50501035,1,10,-,3,0,4,0,3000
5, Vazio,2,recipe-icon-1036,1036,5,"760,100", Lv 5-Combinar Fragmento de Chapéu de Coleta de Diamante,"325,1,1,4153;325,2,1,2769;325,3,1,1846;325,4,1,1230",1.0,0,50501036,1,10,-,3,0,4,0,3000
5, Vazio,2,recipe-icon-1037,1037,5,"760,100", Lv 5-Combinar Fragmento de Calças de Coleta de Diamante,"328,1,1,4153;328,2,1,2769;328,3,1,1846;328,4,1,1230",1.0,0,50501037,1,10,-,3,0,4,0,3000
5, Vazio,2,recipe-icon-1038,1038,5,"751,100", Lv 5-Combinar Fragmento de Casaco de Fazendeiro de Diamante,"356,1,1,4153;356,2,1,2769;356,3,1,1846;356,4,1,1230",1.0,0,50501038,1,10,-,1,0,4,0,3000
5, Vazio,2,recipe-icon-1039,1039,5,"742,100", Lv 5-Combinar Fragmento de Arco de Diamante,"451,1,1,4153;451,2,1,2769;451,3,1,1846;451,4,1,1230",1.0,0,50501039,1,10,-,2,0,4,0,3000
5, Vazio,2,recipe-icon-1040,1040,5,"751,100", Lv 5-Combinar Fragmento de Escova de Diamante,"457,1,1,4153;457,2,1,2769;457,3,1,1846;457,4,1,1230",1.0,0,50501040,1,10,-,1,0,4,0,3000
5, Vazio,2,recipe-icon-1041,1041,5,"751,100", Lv 5-Combinar Fragmento de Luva de Fazendeiro de Diamante,"357,1,1,4153;357,2,1,2769;357,3,1,1846;357,4,1,1230",1.0,0,50501041,1,10,-,1,0,4,0,3000
5, Vazio,2,recipe-icon-1042,1042,5,"751,100", Lv 5-Combinar Fragmento de Chapéu de Fazendeiro de Diamante,"355,1,1,4153;355,2,1,2769;355,3,1,1846;355,4,1,1230",1.0,0,50501042,1,10,-,1,0,4,0,3000
5, Vazio,2,recipe-icon-1043,1043,5,"751,100", Lv 5-Combinar Fragmento de Chaleira de Diamante,"310,1,1,4153;310,2,1,2769;310,3,1,1846;310,4,1,1230",1.0,0,50501043,1,10,-,1,0,4,0,3000
5, Vazio,2,recipe-icon-1044,1044,5,"760,100", Lv 5-Combinar Fragmento de Picareta de Diamante,"307,1,1,4153;307,2,1,2769;307,3,1,1846;307,4,1,1230",1.0,0,50501044,1,10,-,3,0,4,0,3000
6, Vazio,2,recipe-icon-1045,1045,6,"752,100", Lv 6-Combinar Fragmento de Escova de Luz das Estrelas,"458,1,1,4153;458,2,1,2769;458,3,1,1846;458,4,1,1230",1.0,0,50401045,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1046,1046,6,"761,100", Lv 6-Combinar Fragmento de Luva de Coleta de Estrela,"332,1,1,4153;332,2,1,2769;332,3,1,1846;332,4,1,1230",1.0,0,50401046,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1047,1047,6,"743,100", Lv 6-Combinar Fragmento de Sapatos de Lutador de Estrela,"349,1,1,4153;349,2,1,2769;349,3,1,1846;349,4,1,1230",1.0,0,50401047,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1048,1048,6,"761,100", Lv 6-Combinar Fragmento de Casaco de Coleta de Estrela,"331,1,1,4153;331,2,1,2769;331,3,1,1846;331,4,1,1230",1.0,0,50401048,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1049,1049,6,"761,100", Lv 6-Combinar Fragmento de Chapéu de Coleta de Estrela,"330,1,1,4153;330,2,1,2769;330,3,1,1846;330,4,1,1230",1.0,0,50401049,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1050,1050,6,"761,100", Lv 6-Combinar Fragmento de Calças de Coleta de Estrela,"333,1,1,4153;333,2,1,2769;333,3,1,1846;333,4,1,1230",1.0,0,50401050,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1051,1051,6,"743,100", Lv 6-Combinar Fragmento de Arco de Luz das Estrelas,"452,1,1,4153;452,2,1,2769;452,3,1,1846;452,4,1,1230",1.0,0,50401051,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1052,1052,6,"752,100", Lv 6-Combinar Fragmento de Calças de Fazendeiro de Estrela,"363,1,1,4153;363,2,1,2769;363,3,1,1846;363,4,1,1230",1.0,0,50401052,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1053,1053,6,"743,100", Lv 6-Combinar Fragmento de Espada de Estrela,"319,1,1,4153;319,2,1,2769;319,3,1,1846;319,4,1,1230",1.0,0,50401053,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1054,1054,6,"761,100", Lv 6-Combinar Fragmento de Sapatos de Coleta de Estrela,"334,1,1,4153;334,2,1,2769;334,3,1,1846;334,4,1,1230",1.0,0,50401054,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1055,1055,6,"752,100", Lv 6-Combinar Fragmento de Chaleira de Estrela,"316,1,1,4153;316,2,1,2769;316,3,1,1846;316,4,1,1230",1.0,0,50401055,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1056,1056,6,"752,100", Lv 6-Combinar Fragmento de Enxada de Estrela,"311,1,1,4153;311,2,1,2769;311,3,1,1846;311,4,1,1230",1.0,0,50401056,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1057,1057,6,"761,100", Lv 6-Combinar Fragmento de Picareta de Estrela,"313,1,1,4153;313,2,1,2769;313,3,1,1846;313,4,1,1230",1.0,0,50401057,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1058,1058,6,"761,100", Lv 6-Combinar Fragmento de Foice de Estrela,"315,1,1,4153;315,2,1,2769;315,3,1,1846;315,4,1,1230",1.0,0,50401058,1,10,-,3,0,4,0,4000
6, Vazio,2,recipe-icon-1059,1059,6,"752,100", Lv 6-Combinar Fragmento de Sapatos de Fazendeiro de Estrela,"364,1,1,4153;364,2,1,2769;364,3,1,1846;364,4,1,1230",1.0,0,50401059,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1060,1060,6,"743,100",Nível 6-Estrela Fragmento de Luva de Lutador Combinado,"347,1,1,4153;347,2,1,2769;347,3,1,1846;347,4,1,1230",1.0,0,50401060,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1061,1061,6,"743,100", Nível 6-Estrela Fragmento de Casaco de Lutador Combinado,"346,1,1,4153;346,2,1,2769;346,3,1,1846;346,4,1,1230",1.0,0,50401061,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1062,1062,6,"743,100", Nível 6-Estrela Fragmento de Chapéu de Lutador Combinado,"345,1,1,4153;345,2,1,2769;345,3,1,1846;345,4,1,1230",1.0,0,50401062,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1063,1063,6,"743,100", Nível 6-Estrela Fragmento de Calças de Lutador Combinado,"348,1,1,4153;348,2,1,2769;348,3,1,1846;348,4,1,1230",1.0,0,50401063,1,10,-,2,0,4,0,4000
6, Vazio,2,recipe-icon-1064,1064,6,"752,100", Nível 6-Estrela Fragmento de Chapéu de Fazendeiro Combinado,"360,1,1,4153;360,2,1,2769;360,3,1,1846;360,4,1,1230",1.0,0,50401064,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1065,1065,6,"752,100", Nível 6-Estrela Fragmento de Casaco de Fazendeiro Combinado,"361,1,1,4153;361,2,1,2769;361,3,1,1846;361,4,1,1230",1.0,0,50401065,1,10,-,1,0,4,0,4000
6, Vazio,2,recipe-icon-1066,1066,6,"752,100", Nível 6-Estrela Fragmento de Luva de Fazendeiro Combinado,"362,1,1,4153;362,2,1,2769;362,3,1,1846;362,4,1,1230",1.0,0,50401066,1,10,-,1,0,4,0,4000
4, Vazio,2,recipe-icon-1067,1067,4,"759,100", Nível 4-Fragmento de Foice Dourada Combinado,"303,1,1,4736;303,2,1,3157;303,3,1,2105",1.0,0,50601067,1,10,-,3,0,4,0,2000
5, Vazio,2,recipe-icon-1068,1068,5,"760,100", Nível 5-Fragmento de Foice de Diamante Combinado,"309,1,1,4153;309,2,1,2769;309,3,1,1846;309,4,1,1230",1.0,0,50501068,1,10,-,3,0,4,0,3000
6, Vazio,2,recipe-icon-1069,1069,6,"761,100", Nível 6-Estrela Fragmento de Machado Combinado,"312,1,1,4153;312,2,1,2769;312,3,1,1846;312,4,1,1230",1.0,0,50401069,1,10,-,3,0,4,0,4000
2, Vazio,2,recipe-icon-1070,1070,2,"739,100", Nível 2-Fragmento de Arco de Metal Combinado,"288,1,1,6000;288,2,1,4000",1.0,0,50801070,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-1071,1071,3,"749,100", Nível 3-Fragmento de Chapéu Duro da Sorte Combinado,"100,1,1,6000;100,2,1,4000",1.0,0,50701071,1,10,-,1,0,4,0,0
4, Vazio,2,recipe-icon-1072,1072,4,"741,100", Nível 4-Fragmento de Espada Dourada Combinado,"317,1,1,4736;317,2,1,3157;317,3,1,2105",1.0,0,50601072,1,10,-,2,0,4,0,2000
5, Vazio,2,recipe-icon-1073,1073,5,"742,100", Nível 5-Fragmento de Espada de Diamante Combinado,"318,1,1,4153;318,2,1,2769;318,3,1,1846;318,4,1,1230",1.0,0,50501073,1,10,-,2,0,4,0,3000
6, Vazio,2,recipe-icon-1074,1074,6,"743,100", Nível 6-Estrela Fragmento de Martelo de Luz das Estrelas Combinado,"446,1,1,4153;446,2,1,2769;446,3,1,1846;446,4,1,1230",1.0,0,50401074,1,10,-,2,0,4,0,4000
7, Vazio,2,recipe-icon-1075,1075,7,"744,100", Nível 7-Fragmento de Espada de Lava Combinado,"527,1,1,4153;527,2,1,2769;527,3,1,1846;527,4,1,1230",1.0,0,50301075,1,10,-,2,0,4,0,5000
7, Vazio,2,recipe-icon-1076,1076,7,"744,100", Nível 7-Fragmento de Martelo de Lava Combinado,"528,1,1,4153;528,2,1,2769;528,3,1,1846;528,4,1,1230",1.0,0,50301076,1,10,-,2,0,4,0,5000
7, Vazio,2,recipe-icon-1077,1077,7,"744,100", Nível 7-Fragmento de Arco de Lava Combinado,"529,1,1,4153;529,2,1,2769;529,3,1,1846;529,4,1,1230",1.0,0,50301077,1,10,-,2,0,4,0,5000
7, Vazio,2,recipe-icon-1078,1078,7,"744,100", Nível 7-Fragmento de Chapéu de Combate de Lava Combinado,"530,1,1,4153;530,2,1,2769;530,3,1,1846;530,4,1,1230",1.0,0,50301078,1,10,-,2,0,4,0,5000
7, Vazio,2,recipe-icon-1079,1079,7,"744,100", Nível 7-Fragmento de Casaco de Combate de Lava Combinado,"531,1,1,4153;531,2,1,2769;531,3,1,1846;531,4,1,1230",1.0,0,50301079,1,10,-,2,0,4,0,5000
7, Vazio,2,recipe-icon-1080,1080,7,"744,100", Nível 7-Fragmento de Calças de Combate de Lava Combinado,"532,1,1,4153;532,2,1,2769;532,3,1,1846;532,4,1,1230",1.0,0,50301080,1,10,-,2,0,4,0,5000
7,,2,recipe-icon-1081,1081,7,"744,100", Nível 7-Fragmento de Luvas de Combate de Lava Combinado,"533,1,1,4153;533,2,1,2769;533,3,1,1846;533,4,1,1230",1.0,0,50301081,1,10,-,2,0,4,0,5000
7,,2,recipe-icon-1082,1082,7,"744,100", Nível 7-Fragmento de Sapatos de Combate de Lava Combinado,"534,1,1,4153;534,2,1,2769;534,3,1,1846;534,4,1,1230",1.0,0,50301082,1,10,-,2,0,4,0,5000
7,,2,recipe-icon-1083,1083,7,"762,100", Nível 7-Fragmento de Foice de Lava Combinado,"535,1,1,4153;535,2,1,2769;535,3,1,1846;535,4,1,1230",1.0,0,50301083,1,10,-,3,0,4,0,5000
7,Vazio,2,recipe-icon-1084,1084,7,"762,100", Nível 7-Fragmento de Machado de Lava Combinado,"536,1,1,4153;536,2,1,2769;536,3,1,1846;536,4,1,1230",1.0,0,50301084,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1085,1085,7,"762,100", Nível 7-Fragmento de Picareta de Lava Combinado,"537,1,1,4153;537,2,1,2769;537,3,1,1846;537,4,1,1230",1.0,0,50301085,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1086,1086,7,"762,100", Nível 7-Fragmento de Chapéu de Coleta de Lava Combinado,"538,1,1,4153;538,2,1,2769;538,3,1,1846;538,4,1,1230",1.0,0,50301086,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1087,1087,7,"762,100", Nível 7-Fragmento de Casaco de Coleta de Lava Combinado,"539,1,1,4153;539,2,1,2769;539,3,1,1846;539,4,1,1230",1.0,0,50301087,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1088,1088,7,"762,100", Nível 7-Fragmento de Calças de Coleta de Lava Combinado,"540,1,1,4153;540,2,1,2769;540,3,1,1846;540,4,1,1230",1.0,0,50301088,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1089,1089,7,"762,100", Nível 7-Fragmento de Luvas de Coleta de Lava Combinado,"541,1,1,4153;541,2,1,2769;541,3,1,1846;541,4,1,1230",1.0,0,50301089,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1090,1090,7,"762,100", Nível 7-Fragmento de Sapatos de Coleta de Lava Combinado,"542,1,1,4153;542,2,1,2769;542,3,1,1846;542,4,1,1230",1.0,0,50301090,1,10,-,3,0,4,0,5000
7, Vazio,2,recipe-icon-1091,1091,7,"753,100", Nível 7-Fragmento de Chaleira de Lava Combinado,"543,1,1,4153;543,2,1,2769;543,3,1,1846;543,4,1,1230",1.0,0,50301091,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1092,1092,7,"753,100", Nível 7-Fragmento de Enxada de Lava Combinado,"544,1,1,4153;544,2,1,2769;544,3,1,1846;544,4,1,1230",1.0,0,50301092,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1093,1093,7,"753,100", Nível 7-Fragmento de Escova de Lava Combinado,"545,1,1,4153;545,2,1,2769;545,3,1,1846;545,4,1,1230",1.0,0,50301093,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1094,1094,7,"753,100", Nível 7-Fragmento de Chapéu de Agricultura de Lava Combinado,"546,1,1,4153;546,2,1,2769;546,3,1,1846;546,4,1,1230",1.0,0,50301094,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1095,1095,7,"753,100", Nível 7-Fragmento de Casaco de Agricultura de Lava Combinado,"547,1,1,4153;547,2,1,2769;547,3,1,1846;547,4,1,1230",1.0,0,50301095,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1096,1096,7,"753,100", Nível 7-Fragmento de Calças de Agricultura de Lava Combinado,"548,1,1,4153;548,2,1,2769;548,3,1,1846;548,4,1,1230",1.0,0,50301096,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1097,1097,7,"753,100", Nível 7-Fragmento de Luvas de Agricultura de Lava Combinado,"549,1,1,4153;549,2,1,2769;549,3,1,1846;549,4,1,1230",1.0,0,50301097,1,10,-,1,0,4,0,5000
7, Vazio,2,recipe-icon-1098,1098,7,"753,100", Nível 7-Fragmento de Sapatos de Agricultura de Lava Combinado,"550,1,1,4153;550,2,1,2769;550,3,1,1846;550,4,1,1230",1.0,0,50301098,1,10,-,1,0,4,0,5000
8, Vazio,2,recipe-icon-1099,1099,8,"745,100", Nível 8-Fragmento de Espada Oca Combinado,"551,1,1,4153;551,2,1,2769;551,3,1,1846;551,4,1,1230",1.0,0,50201099,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1100,1100,8,"745,100", Nível 8-Fragmento de Martelo Oco Combinado,"552,1,1,4153;552,2,1,2769;552,3,1,1846;552,4,1,1230",1.0,0,50201100,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1101,1101,8,"745,100", Nível 8-Fragmento de Arco Oco Combinado,"553,1,1,4153;553,2,1,2769;553,3,1,1846;553,4,1,1230",1.0,0,50201101,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1102,1102,8,"745,100", Nível 8-Fragmento de Chapéu de Combate Oco Combinado,"554,1,1,4153;554,2,1,2769;554,3,1,1846;554,4,1,1230",1.0,0,50201102,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1103,1103,8,"745,100", Nível 8-Fragmento de Casaco de Combate Oco Combinado,"555,1,1,4153;555,2,1,2769;555,3,1,1846;555,4,1,1230",1.0,0,50201103,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1104,1104,8,"745,100", Nível 8-Fragmento de Calças de Combate Oco Combinado,"556,1,1,4153;556,2,1,2769;556,3,1,1846;556,4,1,1230",1.0,0,50201104,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1105,1105,8,"745,100", Nível 8-Fragmento de Luvas de Combate Oco Combinado,"557,1,1,4153;557,2,1,2769;557,3,1,1846;557,4,1,1230",1.0,0,50201105,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1106,1106,8,"745,100", Nível 8-Fragmento de Sapatos de Combate Oco Combinado,"558,1,1,4153;558,2,1,2769;558,3,1,1846;558,4,1,1230",1.0,0,50201106,1,10,-,2,0,4,0,6000
8, Vazio,2,recipe-icon-1107,1107,8,"763,100", Nível 8-Fragmento de Foice Oca Combinado,"559,1,1,4153;559,2,1,2769;559,3,1,1846;559,4,1,1230",1.0,0,50201107,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1108,1108,8,"763,100", Nível 8-Fragmento de Machado Oco Combinado,"560,1,1,4153;560,2,1,2769;560,3,1,1846;560,4,1,1230",1.0,0,50201108,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1109,1109,8,"763,100", Nível 8-Fragmento de Picareta Oca Combinado,"561,1,1,4153;561,2,1,2769;561,3,1,1846;561,4,1,1230",1.0,0,50201109,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1110,1110,8,"763,100",Lv 8-Chapéu de Coleta Oca Fragmento Combinado,"562,1,1,4153;562,2,1,2769;562,3,1,1846;562,4,1,1230",1.0,0,50201110,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1111,1111,8,"763,100", Lv 8-Casaco de Coleta Oca Fragmento Combinado,"563,1,1,4153;563,2,1,2769;563,3,1,1846;563,4,1,1230",1.0,0,50201111,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1112,1112,8,"763,100", Lv 8-Calças de Coleta Oca Fragmento Combinado,"564,1,1,4153;564,2,1,2769;564,3,1,1846;564,4,1,1230",1.0,0,50201112,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1113,1113,8,"763,100", Lv 8-Luvas de Coleta Oca Fragmento Combinado,"565,1,1,4153;565,2,1,2769;565,3,1,1846;565,4,1,1230",1.0,0,50201113,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1114,1114,8,"763,100", Lv 8-Sapatos de Coleta Oca Fragmento Combinado,"566,1,1,4153;566,2,1,2769;566,3,1,1846;566,4,1,1230",1.0,0,50201114,1,10,-,3,0,4,0,6000
8, Vazio,2,recipe-icon-1115,1115,8,"754,100", Lv 8-Chaleira Oca Fragmento Combinado,"567,1,1,4153;567,2,1,2769;567,3,1,1846;567,4,1,1230",1.0,0,50201115,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1116,1116,8,"754,100", Lv 8-Enxada Oca Fragmento Combinado,"568,1,1,4153;568,2,1,2769;568,3,1,1846;568,4,1,1230",1.0,0,50201116,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1117,1117,8,"754,100", Lv 8-Escova Oca Fragmento Combinado,"569,1,1,4153;569,2,1,2769;569,3,1,1846;569,4,1,1230",1.0,0,50201117,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1118,1118,8,"754,100", Lv 8-Chapéu de Agricultura Oca Fragmento Combinado,"570,1,1,4153;570,2,1,2769;570,3,1,1846;570,4,1,1230",1.0,0,50201118,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1119,1119,8,"754,100", Lv 8-Casaco de Agricultura Oca Fragmento Combinado,"571,1,1,4153;571,2,1,2769;571,3,1,1846;571,4,1,1230",1.0,0,50201119,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1120,1120,8,"754,100", Lv 8-Calças de Agricultura Oca Fragmento Combinado,"572,1,1,4153;572,2,1,2769;572,3,1,1846;572,4,1,1230",1.0,0,50201120,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1121,1121,8,"754,100", Lv 8-Luvas de Agricultura Oca Fragmento Combinado,"573,1,1,4153;573,2,1,2769;573,3,1,1846;573,4,1,1230",1.0,0,50201121,1,10,-,1,0,4,0,6000
8, Vazio,2,recipe-icon-1122,1122,8,"754,100", Lv 8-Sapatos de Agricultura Oca Fragmento Combinado,"574,1,1,4153;574,2,1,2769;574,3,1,1846;574,4,1,1230",1.0,0,50201122,1,10,-,1,0,4,0,6000
9, Vazio,2,recipe-icon-1123,1123,9,"746,100", Lv 9-Espada de Bronze Fragmento Combinado,"575,1,1,4153;575,2,1,2769;575,3,1,1846;575,4,1,1230",1.0,0,50101123,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1124,1124,9,"746,100", Lv 9-Martelo de Bronze Fragmento Combinado,"576,1,1,4153;576,2,1,2769;576,3,1,1846;576,4,1,1230",1.0,0,50101124,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1125,1125,9,"746,100", Lv 9-Arco de Bronze Fragmento Combinado,"577,1,1,4153;577,2,1,2769;577,3,1,1846;577,4,1,1230",1.0,0,50101125,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1126,1126,9,"746,100", Lv 9-Chapéu de Combate de Bronze Fragmento Combinado,"578,1,1,4153;578,2,1,2769;578,3,1,1846;578,4,1,1230",1.0,0,50101126,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1127,1127,9,"746,100", Lv 9-Casaco de Combate de Bronze Fragmento Combinado,"579,1,1,4153;579,2,1,2769;579,3,1,1846;579,4,1,1230",1.0,0,50101127,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1128,1128,9,"746,100", Lv 9-Calças de Combate de Bronze Fragmento Combinado,"580,1,1,4153;580,2,1,2769;580,3,1,1846;580,4,1,1230",1.0,0,50101128,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1129,1129,9,"746,100", Lv 9-Luvas de Combate de Bronze Fragmento Combinado,"581,1,1,4153;581,2,1,2769;581,3,1,1846;581,4,1,1230",1.0,0,50101129,1,10,-,2,0,4,0,7000
9, Vazio,2,recipe-icon-1130,1130,9,"746,100", Lv 9-Sapatos de Combate de Bronze Fragmento Combinado,"582,1,1,4153;582,2,1,2769;582,3,1,1846;582,4,1,1230",1.0,0,50101130,1,10,-,2,0,4,0,7000
9,,2,recipe-icon-1131,1131,9,"764,100", Lv 9-Foice de Bronze Fragmento Combinado,"583,1,1,4153;583,2,1,2769;583,3,1,1846;583,4,1,1230",1.0,0,50101131,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-1132,1132,9,"764,100", Lv 9-Machado de Bronze Fragmento Combinado,"584,1,1,4153;584,2,1,2769;584,3,1,1846;584,4,1,1230",1.0,0,50101132,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-1133,1133,9,"764,100", Lv 9-Picareta de Bronze Fragmento Combinado,"585,1,1,4153;585,2,1,2769;585,3,1,1846;585,4,1,1230",1.0,0,50101133,1,10,-,3,0,4,0,7000
9,@@ Vazio,2,recipe-icon-1134,1134,9,"764,100", Lv 9-Chapéu de Coleta de Bronze Fragmento Combinado,"586,1,1,4153;586,2,1,2769;586,3,1,1846;586,4,1,1230",1.0,0,50101134,1,10,-,3,0,4,0,7000
9, Vazio,2,recipe-icon-1135,1135,9,"764,100", Lv 9-Casaco de Coleta de Bronze Fragmento Combinado,"587,1,1,4153;587,2,1,2769;587,3,1,1846;587,4,1,1230",1.0,0,50101135,1,10,-,3,0,4,0,7000
9, Vazio,2,recipe-icon-1136,1136,9,"764,100", Lv 9-Calças de Coleta de Bronze Fragmento Combinado,"588,1,1,4153;588,2,1,2769;588,3,1,1846;588,4,1,1230",1.0,0,50101136,1,10,-,3,0,4,0,7000
9, Vazio,2,recipe-icon-1137,1137,9,"764,100", Lv 9-Luvas de Coleta de Bronze Fragmento Combinado,"589,1,1,4153;589,2,1,2769;589,3,1,1846;589,4,1,1230",1.0,0,50101137,1,10,-,3,0,4,0,7000
9, Vazio,2,recipe-icon-1138,1138,9,"764,100", Lv 9-Sapatos de Coleta de Bronze Fragmento Combinado,"590,1,1,4153;590,2,1,2769;590,3,1,1846;590,4,1,1230",1.0,0,50101138,1,10,-,3,0,4,0,7000
9, Vazio,2,recipe-icon-1139,1139,9,"755,100", Lv 9-Chaleira de Bronze Fragmento Combinado,"591,1,1,4153;591,2,1,2769;591,3,1,1846;591,4,1,1230",1.0,0,50101139,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1140,1140,9,"755,100", Lv 9-Enxada de Bronze Fragmento Combinado,"592,1,1,4153;592,2,1,2769;592,3,1,1846;592,4,1,1230",1.0,0,50101140,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1141,1141,9,"755,100", Lv 9-Escova de Bronze Fragmento Combinado,"593,1,1,4153;593,2,1,2769;593,3,1,1846;593,4,1,1230",1.0,0,50101141,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1142,1142,9,"755,100", Lv 9-Chapéu de Agricultura de Bronze Fragmento Combinado,"594,1,1,4153;594,2,1,2769;594,3,1,1846;594,4,1,1230",1.0,0,50101142,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1143,1143,9,"755,100", Lv 9-Casaco de Agricultura de Bronze Fragmento Combinado,"595,1,1,4153;595,2,1,2769;595,3,1,1846;595,4,1,1230",1.0,0,50101143,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1144,1144,9,"755,100", Lv 9-Calças de Agricultura de Bronze Fragmento Combinado,"596,1,1,4153;596,2,1,2769;596,3,1,1846;596,4,1,1230",1.0,0,50101144,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1145,1145,9,"755,100", Lv 9-Luvas de Agricultura de Bronze Fragmento Combinado,"597,1,1,4153;597,2,1,2769;597,3,1,1846;597,4,1,1230",1.0,0,50101145,1,10,-,1,0,4,0,7000
9, Vazio,2,recipe-icon-1146,1146,9,"755,100", Lv 9-Sapatos de Agricultura de Bronze Fragmento Combinado,"598,1,1,4153;598,2,1,2769;598,3,1,1846;598,4,1,1230",1.0,0,50101146,1,10,-,1,0,4,0,7000
2, Nível 2 Receita de Melhoria de Fragmento de Combate,2,recipe-icon-1147,1147,2,"738,80;483,1", Lv 2 Receita de Atualização de Fragmento de Combate,"739,1,40,10000",4.0,0,30801147,1,10,-,2,1,1,0,0
3, Nível 3 Receita de Melhoria de Fragmento de Combate,2,recipe-icon-1148,1148,3,"739,80;484,1", Lv 3 Receita de Atualização de Fragmento de Combate,"740,1,40,10000",4.0,0,30701148,1,10,-,2,1,1,0,160
4, Nível 4 Receita de Melhoria de Fragmento de Combate,2,recipe-icon-1149,1149,4,"740,80;485,1", Lv 4 Receita de Atualização de Fragmento de Combate,"741,1,40,10000",4.0,0,30601149,1,10,-,2,1,1,0,160
